date,code,market_state,reversal_5,momentum_20,momentum_60,momentum_120,low_volatility_20,drawdown_20,forward_return_5,forward_return_20
2023-03-17,512480,bear,-0.05011389521640086,0.05733944954128445,0.03363228699551568,0.01207464324917673,-0.01439976399584066,0.0,0.05314533622559647,0.16485900216919736
2023-03-17,159995,bear,-0.033653846153846034,0.026743075453677267,-0.0018570102135562205,-0.03932082216264521,-0.013559907962534895,0.0,0.054883720930232416,0.17581395348837225
2023-03-17,512760,bear,-0.04120603015075375,0.04435483870967749,0.020689655172413834,-0.009560229445506718,-0.014164871299553133,0.0,0.05888030888030893,0.1785714285714286
2023-03-17,515050,bear,-0.018223234624145768,0.020547945205479534,0.09290953545232283,0.04439252336448596,-0.013414761235246191,-0.008869179600886956,0.10961968680089473,0.12975391498881428
2023-03-17,512000,bear,-0.009302325581395321,-0.004587155963302725,0.010477299185098987,-0.016987542468856143,-0.01039892716522102,-0.04405286343612336,0.005760368663594528,0.06682027649769595
2023-03-17,515030,bear,0.04562043795620441,-0.10188895248998286,-0.13458356315499176,-0.17681007345225608,-0.00831374790079052,-0.1049629207073588,0.031230082855322028,0.04843849585723392
2023-03-17,159875,bear,0.05843293492695889,-0.08634020618556704,-0.10366624525916568,-0.17269544924154023,-0.01148281314546981,-0.10139416983523453,0.02256699576868826,0.03667136812411842
2023-03-17,512660,bear,0.01493848857644986,0.008093525179855954,0.019090909090909047,-0.05480607082630684,-0.012318616811577796,-0.04595744680851066,0.004460303300624302,-0.008028545941123899
2023-03-17,512690,bear,0.019187358916478603,-0.07356076759061825,0.011641443538998875,0.07416563658838071,-0.010511960799756453,-0.09479166666666661,0.026467203682393636,-0.014959723820483273
2023-03-17,159928,bear,0.005802707930367523,-0.052534562211981495,-0.016267942583731987,-0.0143815915627995,-0.009040976475481202,-0.06884057971014501,0.009727626459143934,-0.015564202334630406
2023-03-17,512010,bear,0.03541666666666654,-0.07768924302788838,-0.010683760683760646,0.0021645021645022577,-0.007144241693041754,-0.09037328094302555,0.01295896328293722,0.05831533477321815
2023-03-17,159801,bear,-0.03891050583657596,0.025936599423631357,0.0009372071227742307,-0.040431266846361114,-0.01347684047961595,0.0,0.05617977528089879,0.17509363295880132
2023-03-17,512890,bear,-0.033295063145809545,0.060070671378091856,0.08173076923076938,0.012373453318335281,-0.009069333857642931,0.0,-0.011111111111111072,0.03222222222222215
2023-03-17,510880,bear,-0.013903371567605127,0.042157913540550096,-0.004776526782668156,-0.05014653207424302,-0.006589079755329982,-0.009171195652173947,-0.007884813164209747,0.028111073020226307
2023-03-17,168204,bear,0.02718334297281677,-0.018669778296382722,-0.04540295119182747,-0.17387033398821228,-0.010841446469107808,-0.07683863885839748,0.0023781212841855748,0.013674197384066611
2023-03-17,512400,bear,0.024822695035460862,-0.04761904761904756,-0.03593339176161259,-0.08180300500834714,-0.01266730116581333,-0.08637873754152814,0.027272727272727115,0.09818181818181815
2023-03-24,512480,range,-0.05314533622559647,0.11225658648339065,0.17554479418886193,0.11866359447004604,-0.016378532433459315,-0.008171603677221695,0.006179196704428458,0.022657054582904346
2023-03-24,159995,range,-0.054883720930232416,0.08516746411483256,0.13627254509018027,0.07692307692307687,-0.015958136598802488,-0.007005253940455369,0.00793650793650813,0.024691358024691468
2023-03-24,512760,range,-0.05888030888030893,0.10362173038229372,0.17075773745997846,0.11483739837398366,-0.016570990447651753,-0.008137432188065175,0.008204193254330194,0.027347310847766648
2023-03-24,515050,range,-0.10961968680089473,0.1259931895573212,0.27016645326504474,0.23229813664596266,-0.016919379693658552,0.0,-0.009072580645161255,0.0
2023-03-24,512000,range,-0.005760368663594528,-0.022396416573348232,0.055622732769044836,0.06333739342265532,-0.01010341977049778,-0.03535911602209951,-0.0068728522336769515,-0.012600229095074522
2023-03-24,515030,range,-0.031230082855322028,-0.06094022054556003,-0.04823529411764693,-0.15287958115183242,-0.010216460971250927,-0.06473988439306355,0.009888751545117369,-0.04511742892459836
2023-03-24,159875,range,-0.02256699576868826,-0.06931964056482676,-0.017615176151761558,-0.15599534342258436,-0.011732323706658247,-0.0705128205128206,0.006896551724137945,-0.048275862068965614
2023-03-24,512660,range,-0.004460303300624302,-0.012280701754386003,0.07751196172248798,-0.04737732656514382,-0.01295956476020072,-0.041702127659574595,-0.031083481349911124,-0.043516873889875574
2023-03-24,512690,range,-0.026467203682393636,-0.0304347826086957,0.04694835680751175,0.1276864728192162,-0.01327391825309187,-0.05207226354941541,0.03139013452914807,-0.08408071748878931
2023-03-24,159928,range,-0.009727626459143934,-0.03799814643188126,0.004840271055179146,0.027722772277227747,-0.01050542632410307,-0.05464480874316946,0.026974951830443183,-0.05973025048169567
2023-03-24,512010,range,-0.01295896328293722,-0.0506072874493928,0.019565217391304346,0.11401425178147262,-0.011346301835538945,-0.05443548387096775,0.002132196162046851,-0.01492537313432829
2023-03-24,159801,range,-0.05617977528089879,0.08565928777670839,0.1359516616314198,0.0773638968481376,-0.016015241621794088,-0.0044130626654899086,0.004432624113475336,0.02127659574468077
2023-03-24,512890,range,0.011111111111111072,0.017142857142857126,0.09336609336609336,0.03488372093023262,-0.009179170343321746,-0.011111111111111072,-0.003370786516853963,0.04494382022471921
2023-03-24,510880,range,0.007884813164209747,0.002772002772002846,0.011534428521495999,-0.04076897580377847,-0.006321373918704513,-0.016983695652173836,0.0,0.03213545266067719
2023-03-24,168204,range,-0.0023781212841855748,-0.07107438016528922,0.0077704722056186615,-0.17595307917888559,-0.008208777419472093,-0.07464324917672893,0.019572953736654908,-0.003558718861209953
2023-03-24,512400,range,-0.027272727272727115,-0.0382978723404257,0.06302916274694259,-0.060681629260183056,-0.011446915783756685,-0.04721753794266448,-0.0035398230088495852,-0.004424778761061843
2023-03-31,512480,range,-0.006179196704428458,0.10270880361173806,0.17995169082125617,0.16448152562574503,-0.01889591703780003,-0.002042900919305368,0.08700102354145356,-0.04605936540429878
2023-03-31,159995,range,-0.00793650793650813,0.08238636363636354,0.13844621513944233,0.11403508771929816,-0.018796930607524097,0.0,0.08748906386701671,-0.047244094488189003
2023-03-31,512760,range,-0.008204193254330194,0.09831181727904692,0.1740976645435246,0.15811518324607343,-0.019262668358410586,0.0,0.08770343580470152,-0.04068716094032565
2023-03-31,515050,range,0.009072580645161255,0.09709821428571419,0.2443037974683544,0.27331606217616566,-0.018487376263413558,-0.009072580645161255,0.04476093591047814,-0.06917599186164791
2023-03-31,512000,range,0.0068728522336769515,-0.041988950276243164,0.047101449275362306,0.10305343511450382,-0.008830605795630497,-0.026936026936026924,0.03921568627450989,0.03690888119953861
2023-03-31,515030,range,-0.009888751545117369,-0.0388235294117647,-0.03541912632821731,-0.1129207383279045,-0.010183454832993846,-0.04051673517322385,-0.000611995104039087,-0.062423500611994975
2023-03-31,159875,range,-0.006896551724137945,-0.04823989569752285,-0.04073587385019717,-0.13198573127229485,-0.010958627660492822,-0.06410256410256421,0.009589041095890316,-0.050684931506849384
2023-03-31,512660,range,0.031083481349911124,-0.06592465753424659,0.012999071494893322,-0.02415026833631495,-0.012302227170808538,-0.07148936170212772,0.02383134738771764,-0.0009165902841429263
2023-03-31,512690,range,-0.03139013452914807,-0.011815252416756183,0.08747044917257685,0.11111111111111116,-0.014785070563471699,-0.011815252416756183,-0.03804347826086962,-0.10000000000000009
2023-03-31,159928,range,-0.026974951830443183,-0.02112029384756653,0.03696498054474717,0.02009569377990439,-0.011229789087683935,-0.01751152073732709,-0.023452157598499168,-0.07223264540337715
2023-03-31,512010,range,-0.002132196162046851,-0.04471544715447162,-0.012605042016806789,0.058558558558558405,-0.011357133179138912,-0.04081632653061229,0.036170212765957555,-0.017021276595744594
2023-03-31,159801,range,-0.004432624113475336,0.0821394460362943,0.13413413413413422,0.11296660117878199,-0.019081919557295643,0.0,0.08826125330979706,-0.04413062665489853
2023-03-31,512890,range,0.003370786516853963,-0.00893854748603351,0.08968058968058967,0.06610576923076938,-0.009042318544091833,-0.014444444444444482,0.005636978579481422,0.11499436302142052
2023-03-31,510880,range,-0.0,-0.016983695652173836,0.015795015795015743,-0.013969335604769983,-0.0061294699892275204,-0.012286689419795271,0.005183137525915482,0.08154803040774006
2023-03-31,168204,range,-0.019572953736654908,-0.04711751662971175,0.03367408298256169,-0.13006072874493924,-0.010705256671811415,-0.03263927968486202,-0.021524141942990238,-0.018033740546829602
2023-03-31,512400,range,0.0035398230088495852,-0.03513281919451594,0.05135387488328669,0.025500910746812266,-0.011266192516947496,-0.03513281919451594,0.01243339253996445,-0.011545293072824037
2023-04-07,512480,bull,-0.1372549019607845,0.24801812004530022,0.31503579952267313,0.4128205128205129,-0.02114827390769735,0.0,-0.015426497277677087,-0.19056261343012715
2023-04-07,159995,bull,-0.13051146384479728,0.22562141491395793,0.26429980276134124,0.3312564901349948,-0.02103764770543935,0.0,-0.006240249609984372,-0.1817472698907957
2023-04-07,512760,bull,-0.1405109489051093,0.25,0.3157894736842106,0.41242937853107353,-0.02152389948145019,0.0,-0.013599999999999945,-0.18640000000000012
2023-04-07,515050,bull,-0.09494324045407643,0.18946188340807169,0.30184049079754605,0.41090425531914887,-0.017487304434630563,0.0,-0.03770028275212067,-0.15739868049010364
2023-04-07,512000,bull,-0.048387096774193505,0.044776119402985204,0.0756501182033098,0.1389236545682102,-0.01216361120820949,0.0,-0.01098901098901095,0.005494505494505475
2023-04-07,515030,bull,0.019030079803560418,-0.04196642685851315,-0.06658878504672894,-0.13668287412209612,-0.010912071125660838,-0.027980535279805263,0.02252816020025028,-0.03504380475594493
2023-04-07,159875,bull,0.008230452674897082,-0.051181102362204745,-0.061038961038961115,-0.14437869822485205,-0.012088285868274031,-0.03984063745019928,0.008298755186721962,-0.048409405255878335
2023-04-07,512660,bull,-0.034007352941176405,-0.026816608996539704,0.020871143375680523,0.030219780219780112,-0.011786345136700287,-0.021739130434782483,-0.014222222222222247,-0.03733333333333333
2023-04-07,512690,bull,0.025974025974025983,0.0,0.02156640181611813,0.15681233933161942,-0.014526163629231243,-0.027027027027027084,-0.06333333333333335,-0.09000000000000008
2023-04-07,159928,bull,0.00941619585687381,0.0019047619047618536,-0.005671077504725952,0.03952569169960474,-0.010165679113271183,-0.020484171322160183,-0.04657794676806093,-0.06749049429657805
2023-04-07,512010,bull,-0.02114164904862581,0.006250000000000089,-0.022267206477732837,0.12587412587412583,-0.012514485317179106,0.0,0.010351966873705987,-0.06004140786749479
2023-04-07,159801,bull,-0.1306666666666667,0.22543352601156075,0.2606541129831519,0.3263816475495309,-0.021454591935468253,0.0,-0.007075471698113289,-0.17845911949685545
2023-04-07,512890,bull,-0.011325028312570762,0.004499437570303799,0.08111380145278457,0.05680473372781081,-0.008221523916301772,-0.009977827050997812,0.02911534154535267,0.08958566629339293
2023-04-07,510880,bull,-0.008659508139937655,-0.0017140898183064524,0.003445899379737938,-0.026086956521739202,-0.005706119188689319,-0.005464480874316946,0.018200549450549497,0.07932692307692313
2023-04-07,168204,bull,0.016231884057971047,-0.03579545454545452,0.028484848484848557,-0.14723618090452262,-0.010378745001384202,-0.02527283170591621,-0.014731879787861057,0.017678255745433136
2023-04-07,512400,bull,-0.015219337511190645,-0.010471204188481686,0.044198895027624197,0.02810516772438798,-0.011073443901549476,-0.0052631578947368585,0.05467372134038806,-0.030864197530864113
2023-04-14,512480,bull,0.015426497277677087,0.2002212389380531,0.29784688995215314,0.3613550815558342,-0.02764005175972295,-0.015426497277677087,-0.05898617511520743,-0.16405529953917042
2023-04-14,159995,bull,0.006240249609984372,0.20075400565504253,0.25765054294175727,0.29340101522842654,-0.026617548040938365,-0.006240249609984372,-0.061224489795918435,-0.15698587127158548
2023-04-14,512760,bull,0.013599999999999945,0.2135826771653544,0.2992623814541624,0.35345773874862796,-0.026924665080725465,-0.013599999999999945,-0.05920519059205209,-0.15733982157339832
2023-04-14,515050,bull,0.03770028275212067,0.1722158438576349,0.2512254901960784,0.3242542153047989,-0.022089938064512822,-0.03770028275212067,-0.026444662095984284,-0.11949069539666979
2023-04-14,512000,bull,0.01098901098901095,0.055099648300117376,0.044083526682134666,0.12219451371571077,-0.012056097417491963,-0.014238773274917849,-0.025555555555555554,0.004444444444444473
2023-04-14,515030,bull,-0.02252816020025028,0.0394402035623409,-0.07995495495495497,-0.12433011789924986,-0.012698903872529966,-0.003658536585365857,-0.041003671970624156,-0.025703794369644983
2023-04-14,159875,bull,-0.008298755186721962,0.023876404494381998,-0.09328358208955234,-0.1473684210526316,-0.010733846200122157,-0.01085481682496614,-0.03292181069958855,-0.028806584362139898
2023-04-14,512660,bull,0.014222222222222247,-0.0026978417266187993,0.04131455399061035,-0.03397212543553996,-0.009789861369042759,-0.022907488986784186,-0.0162308385933273,-0.0009017132551847329
2023-04-14,512690,bull,0.06333333333333335,-0.04530011325028316,-0.057046979865771896,0.1361185983827493,-0.015552997461833092,-0.08864864864864874,-0.011862396204033177,-0.058125741399762676
2023-04-14,159928,bull,0.04657794676806093,-0.030917874396135248,-0.06086142322097399,0.021384928716904117,-0.010326160826779071,-0.06610800744878975,-0.008973080757726737,-0.04187437686939177
2023-04-14,512010,bull,-0.010351966873705987,0.031712473572938826,-0.016129032258064502,0.029535864978903037,-0.011976575219010202,-0.002044989775051076,-0.0491803278688524,-0.05942622950819665
2023-04-14,159801,bull,0.007075471698113289,0.19829222011385195,0.25671641791044775,0.29141104294478515,-0.02684653401769976,-0.007075471698113289,-0.05779889152810769,-0.15281076801266813
2023-04-14,512890,bull,-0.02911534154535267,0.03724604966139955,0.1180048661800488,0.09928229665071786,-0.007639253029948901,-0.004333694474539573,0.009793253536452662,0.029379760609357986
2023-04-14,510880,bull,-0.018200549450549497,0.02311939268461005,0.025242047026279302,0.002027712064886611,-0.0051042841013528234,-0.002690884628321566,0.009106239460371146,0.03979763912310297
2023-04-14,168204,bull,0.014731879787861057,-0.005353955978584235,-0.02734147760325778,-0.12916666666666665,-0.008971476218402705,-0.03128621089223638,0.018540669856459413,0.029904306220095656
2023-04-14,512400,bull,-0.05467372134038806,0.09423604757548021,0.05096660808435849,0.08826205641492257,-0.011312641093236793,0.0,-0.035953177257525004,-0.09866220735785947
2023-04-21,512480,bear,0.05898617511520743,0.04290091930541351,0.13444444444444437,0.2111506524317912,-0.03132780025235575,-0.07350272232304911,-0.05876591576885404,-0.11361410381978443
2023-04-21,159995,bear,0.061224489795918435,0.04728546409807355,0.09825528007346196,0.1611650485436893,-0.029745519873677892,-0.06708268330733236,-0.06438127090301005,-0.11371237458193972
2023-04-21,512760,bear,0.05920519059205209,0.04882459312839038,0.13391984359726306,0.20456905503634482,-0.030388653634501696,-0.07200000000000006,-0.061206896551724066,-0.11034482758620678
2023-04-21,515050,bear,0.026444662095984284,0.019487179487179596,0.1625730994152046,0.28923476005188054,-0.02307443348550505,-0.06314797360980207,-0.05935613682092544,-0.09657947686116697
2023-04-21,512000,bear,0.025555555555555554,0.009205983889528202,-0.06102783725910066,0.11862244897959173,-0.016489104757790966,-0.05291576673866094,0.012542759407069504,-0.01710376282782211
2023-04-21,515030,bear,0.041003671970624156,-0.029721362229102155,-0.13041065482796899,-0.13329646017699115,-0.014138410252691384,-0.04741641337386027,-0.01148691767708998,-0.01084875558391829
2023-04-21,159875,bear,0.03292181069958855,-0.024896265560165998,-0.13390663390663393,-0.15971394517282478,-0.012770480632843185,-0.04729729729729737,-0.01134751773049647,-0.017021276595744705
2023-04-21,512660,bear,0.0162308385933273,-0.03876651982378854,-0.017117117117117275,-0.09535655058043113,-0.007874578549895756,-0.031083481349911124,0.0,-0.012832263978001857
2023-04-21,512690,bear,0.011862396204033177,-0.06614349775784756,-0.08862144420131302,0.19856115107913674,-0.013404652932627898,-0.09945945945945955,0.008403361344537785,-0.04081632653061218
2023-04-21,159928,bear,0.008973080757726737,-0.04331087584215587,-0.09057639524245198,0.09110867178924265,-0.009328694745639458,-0.07448789571694603,0.008048289738430636,-0.04024144869215296
2023-04-21,512010,bear,0.0491803278688524,-0.016949152542372725,-0.13108614232209737,-0.010660980810234477,-0.011097195269720124,-0.05306122448979589,-0.006465517241379337,-0.0193965517241379
2023-04-21,159801,bear,0.05779889152810769,0.05030891438658425,0.09981515711645095,0.1655239960822723,-0.02939500519363493,-0.06446540880503149,-0.06470588235294117,-0.11260504201680666
2023-04-21,512890,bear,-0.009793253536452662,0.03455964325529548,0.10872162485065728,0.15566625155666247,-0.008227325335019449,-0.013815090329436619,0.0344827586206895,-0.016163793103448287
2023-04-21,510880,bear,-0.009106239460371146,0.027472527472527597,0.07278594478307632,0.05019305019305009,-0.0054900674975113415,-0.008614976805831565,0.022393048128342308,-0.004679144385026701
2023-04-21,168204,bear,-0.018540669856459413,0.006501182033096908,-0.016175621028307385,-0.058075221238938046,-0.011212957706617847,-0.01957397812320094,-0.006459189665296572,-0.009395184967704084
2023-04-21,512400,bear,0.035953177257525004,0.017652250661959412,-0.012842465753424626,0.06561922365988915,-0.013395180569722607,-0.04552980132450324,-0.034692107545533424,-0.09193408499566358
2023-04-28,512480,bear,0.05876591576885404,-0.008255933952528438,0.06070640176600439,0.11484918793503485,-0.0316839725563025,-0.12794918330308536,-0.0718002081165452,-0.012486992715920908
2023-04-28,159995,bear,0.06438127090301005,-0.013227513227513144,0.0191256830601092,0.0738963531669865,-0.02973128409289755,-0.1271450858034322,-0.06255585344057202,-0.016979445933869464
2023-04-28,512760,bear,0.061206896551724066,-0.006386861313868675,0.054211035818005904,0.10558375634517758,-0.03061062497764003,-0.12880000000000003,-0.06611570247933896,-0.00734618916437102
2023-04-28,515050,bear,0.05935613682092544,-0.0350877192982455,0.06370875995449388,0.17462311557788945,-0.02531109776158799,-0.11875589066917991,-0.04385026737967923,0.031016042780748654
2023-04-28,512000,bear,-0.012542759407069504,0.02304147465437789,-0.03583061889250816,0.11698113207547167,-0.017487442309361226,-0.04103671706263501,0.030405405405405483,-0.03828828828828834
2023-04-28,515030,bear,0.01148691767708998,-0.04910988336402711,-0.18387776606954687,-0.15355191256830603,-0.019889661352299488,-0.058358662613981815,-0.004519044544867623,-0.034861200774693235
2023-04-28,159875,bear,0.01134751773049647,-0.04389574759945136,-0.17417061611374407,-0.16825775656324582,-0.01975850547720581,-0.05810810810810818,-0.012912482065997155,-0.057388809182209344
2023-04-28,512660,bear,-0.0,0.0027573529411764053,-0.045494313210848736,-0.08779264214046822,-0.0099351950810174,-0.03022222222222226,-0.007332722273143966,-0.013748854262144783
2023-04-28,512690,bear,-0.008403361344537785,-0.09090909090909094,-0.08096280087527363,0.18476727785613534,-0.012845905885635577,-0.09189189189189195,-0.025000000000000022,-0.0976190476190476
2023-04-28,159928,bear,-0.008048289738430636,-0.05649717514124297,-0.08659981768459435,0.09388646288209612,-0.009959383268193655,-0.06703910614525144,-0.020958083832335328,-0.08982035928143706
2023-04-28,512010,bear,0.006465517241379337,-0.025369978858350906,-0.1134615384615385,-0.02123142250530774,-0.011307007006237699,-0.05918367346938769,-0.015184381778741929,-0.05206073752711504
2023-04-28,159801,bear,0.06470588235294117,-0.010666666666666713,0.02016498625114571,0.07432432432432434,-0.0293508952717807,-0.125,-0.06109613656783475,-0.017969451931716063
2023-04-28,512890,bear,-0.0344827586206895,0.08720271800679491,0.13207547169811318,0.21365360303413383,-0.008673793647367707,0.0,0.013541666666666785,-0.038541666666666585
2023-04-28,510880,bear,-0.022393048128342308,0.05957741600277111,0.0859069932552361,0.09250000000000003,-0.005633246444402077,0.0,0.027459954233409523,-0.02321019941157243
2023-04-28,168204,bear,0.006459189665296572,-0.019130434782608785,-0.04135977337110475,-0.04081632653061229,-0.009854154033402642,-0.02590673575129543,0.020685579196217496,-0.06560283687943258
2023-04-28,512400,bear,0.034692107545533424,-0.0035810205908684,-0.1067415730337079,0.009066183136899442,-0.016092057076102093,-0.07864238410596025,-0.012578616352201255,-0.07996406109613652
2023-05-05,512480,bear,0.04948453608247416,-0.10311284046692604,0.029017857142857206,0.026726057906458767,-0.02934622930703241,-0.16333938294010897,-0.04013015184381785,0.021691973969631073
2023-05-05,159995,bear,0.04497354497354489,-0.09825145711906758,0.0009242144177448175,-0.007332722273143966,-0.027098350655055933,-0.15522620904836193,-0.03601108033240985,0.012927054478301114
2023-05-05,512760,bear,0.0499092558983667,-0.10128755364806874,0.024461839530332652,0.018482490272373475,-0.027851379046258395,-0.1624000000000001,-0.034383954154727836,0.026743075453677267
2023-05-05,515050,bear,0.06256517205422307,-0.11689587426326131,0.01927437641723362,0.10171568627450989,-0.02376320012521027,-0.15268614514608858,-0.018909899888765347,0.08676307007786432
2023-05-05,512000,bear,-0.053117782909930744,0.011086474501108556,0.017857142857142794,0.11764705882352944,-0.015368260855575583,-0.015118790496760237,-0.010964912280701733,-0.054824561403508776
2023-05-05,515030,bear,-0.022342586323628844,-0.07926829268292679,-0.17979359043997822,-0.21436004162330902,-0.019338331558908527,-0.0820668693009119,0.02384105960264904,0.020529801324503216
2023-05-05,159875,bear,-0.019490254872563728,-0.07608695652173902,-0.16971916971916956,-0.22814982973893294,-0.019301119630151846,-0.08108108108108103,0.007352941176470562,-0.01764705882352946
2023-05-05,512660,bear,-0.019886363636363535,-0.028854824165915227,-0.061846689895470375,-0.10844370860927155,-0.009448777662957703,-0.04266666666666674,-0.01857010213556176,0.002785515320334442
2023-05-05,512690,bear,-0.006009615384615419,-0.08823529411764708,-0.059550561797752866,0.1372282608695652,-0.01321239135574963,-0.09513513513513516,-0.03942652329749097,-0.066905615292712
2023-05-05,159928,bear,-0.008105369807497542,-0.06484962406015038,-0.0674789128397375,0.0551431601272534,-0.009986650197129927,-0.07355679702048423,-0.024120603015075348,-0.062311557788944705
2023-05-05,512010,bear,-0.0,-0.023605150214592308,-0.09542743538767395,-0.04811715481171541,-0.011533847498019969,-0.0714285714285714,-0.013186813186813251,-0.02637362637362639
2023-05-05,159801,bear,0.038358608385370085,-0.09563758389261734,0.003724394785847407,-0.007366482504604033,-0.026628799206775994,-0.15251572327044016,-0.03710575139146566,0.012059369202226167
2023-05-05,512890,bear,-0.0512820512820511,0.09821428571428559,0.17142857142857149,0.23773584905660372,-0.01072635710292569,-0.005055611729019249,-0.021341463414634165,-0.05792682926829262
2023-05-05,510880,bear,-0.04951811232967773,0.08336192109777008,0.13433908045977017,0.11629551078119471,-0.007361012621360853,0.0,-0.011082963901203224,-0.055098163394553534
2023-05-05,168204,bear,-0.010791366906474753,-0.023174971031286185,-0.02768166089965396,-0.07464324917672893,-0.009762624879851363,-0.029360967184801523,0.014234875444839812,-0.053380782918149405
2023-05-05,512400,bear,-0.0018348623853210455,-0.0353356890459362,-0.09302325581395343,-0.047951176983434984,-0.016525876722722807,-0.0960264900662251,-0.033882783882783984,-0.01831501831501836
2023-05-12,512480,bear,0.04013015184381785,-0.16351606805293006,-0.03699673558215455,0.03508771929824572,-0.025202955004223093,-0.18433179723502302,0.05084745762711873,0.03276836158192098
2023-05-12,159995,bear,0.03601108033240985,-0.16077170418006426,-0.05520361990950218,-0.002865329512893866,-0.02323639001439528,-0.18053375196232335,0.05076628352490409,0.016283524904214364
2023-05-12,512760,bear,0.034383954154727836,-0.1616915422885573,-0.03530534351145054,0.037987679671457775,-0.023708706182534293,-0.18004866180048673,0.05242334322453024,0.028684470820969477
2023-05-12,515050,bear,0.018909899888765347,-0.14118792599805252,-0.03183315038419321,0.10804020100502498,-0.019738781263896804,-0.16635160680529304,0.05102040816326525,0.10884353741496589
2023-05-12,512000,bear,0.010964912280701733,-0.00879120879120876,-0.001107419712070845,0.08283313325330144,-0.01723035162944052,-0.04144527098831019,-0.014412416851441234,-0.053215077605321515
2023-05-12,515030,bear,-0.02384105960264904,-0.05385556915544665,-0.16023900054318296,-0.17984084880636608,-0.02070256763494976,-0.060182370820668685,0.01487710219922378,-0.04333764553686925
2023-05-12,159875,bear,-0.007352941176470562,-0.0680272108843537,-0.16053921568627438,-0.1941176470588234,-0.0197408994631727,-0.07432432432432423,0.011678832116788218,-0.06277372262773728
2023-05-12,512660,bear,0.01857010213556176,-0.04688908926961233,-0.07604895104895104,-0.09192439862542956,-0.01286894901819441,-0.049460431654676396,0.047303689687795636,-0.014191106906338624
2023-05-12,512690,bear,0.03942652329749097,-0.07479861910241647,-0.1545741324921135,0.07774798927613946,-0.011301018740147079,-0.061843640606767725,0.0,-0.06094527363184088
2023-05-12,159928,bear,0.024120603015075348,-0.05636540330417872,-0.12047101449275377,0.018887722980063026,-0.008628923582774426,-0.047105004906771275,-0.011328527291452173,-0.05561277033985579
2023-05-12,512010,bear,0.013186813186813251,-0.0742268041237113,-0.1264591439688716,-0.03854389721627416,-0.009495936293115367,-0.0836734693877551,0.022271714922049046,-0.04677060133630295
2023-05-12,159801,bear,0.03710575139146566,-0.15815085158150854,-0.0529197080291971,-0.004793863854266389,-0.022602309199029023,-0.178147268408551,0.048169556840077066,0.015414258188824581
2023-05-12,512890,bear,0.021341463414634165,0.06526548672566368,0.1276346604215457,0.1686893203883495,-0.014214006354498243,-0.047477744807121636,-0.022845275181723856,-0.014537902388369717
2023-05-12,510880,bear,0.011082963901203224,0.06514324693042295,0.11336898395721917,0.06915439917836363,-0.01140281201482032,-0.03878116343490301,-0.01761127121357675,-0.026256804354787167
2023-05-12,168204,bear,-0.014234875444839812,0.020895522388059584,-0.001168224299065379,-0.07766990291262144,-0.011643419710933915,-0.016676250718803964,0.0052631578947368585,-0.0643274853801169
2023-05-12,512400,bear,0.033882783882783984,-0.09519725557461411,-0.11493288590604023,-0.10593220338983056,-0.017202261910021416,-0.1266556291390729,0.011374407582938506,0.0018957345971564177
2023-05-19,512480,bear,-0.05084745762711873,-0.1134413727359389,0.055618615209988675,0.029900332225913706,-0.02153872782042872,-0.1420664206642066,-0.0010752688172043223,0.011827956989247213
2023-05-19,159995,bear,-0.05076628352490409,-0.11532258064516132,0.03588290840415498,0.0036596523330283404,-0.019781262064642497,-0.13280632411067184,-0.008204193254329861,0.004557885141294626
2023-05-19,512760,bear,-0.05242334322453024,-0.11036789297658856,0.05765407554671964,0.040078201368524136,-0.02104170015212426,-0.13495934959349587,-0.001879699248120259,0.005639097744360999
2023-05-19,515050,bear,-0.05102040816326525,-0.08939096267190572,0.04391891891891886,0.10885167464114853,-0.020615759519021983,-0.10521235521235517,0.0,0.15318230852211423
2023-05-19,512000,bear,0.014412416851441234,-0.03683640303358615,-0.01876379690949226,0.048349056603773644,-0.015987486473950045,-0.05526036131774703,-0.02699662542182235,-0.022497187851518552
2023-05-19,515030,bear,-0.01487710219922378,-0.04620060790273561,-0.10394060536836092,-0.11555806087936871,-0.021702279558615215,-0.042124542124542086,-0.03314212874442324,-0.007648183556405397
2023-05-19,159875,bear,-0.011678832116788218,-0.06351351351351353,-0.11267605633802824,-0.14655172413793116,-0.021086625257540424,-0.05327868852459017,-0.015873015873015706,-0.02741702741702723
2023-05-19,512660,bear,-0.047303689687795636,0.0,-0.008064516129032362,-0.045689655172413746,-0.01586818314265276,-0.004496402877697925,-0.02619692863595291,-0.038843721770550954
2023-05-19,512690,bear,-0.0,-0.061843640606767725,-0.16249999999999987,0.06772908366533881,-0.011671079175727348,-0.05633802816901401,-0.01741293532338306,0.03233830845771135
2023-05-19,159928,bear,0.011328527291452173,-0.057899901864573056,-0.1304347826086958,0.0062893081761006275,-0.008810271620052046,-0.04950495049504955,-0.015625,0.014583333333333393
2023-05-19,512010,bear,-0.022271714922049046,-0.05360824742268033,-0.0982318271119843,-0.05749486652977409,-0.010764918314843741,-0.04573804573804563,-0.013071895424836666,-0.034858387799564294
2023-05-19,159801,bear,-0.048169556840077066,-0.11759935117599352,0.032258064516129004,0.0036900369003689537,-0.019280296768494378,-0.13237639553429026,-0.008272058823529549,0.008272058823529216
